case,seed,gap,sigma,bias,retain,phase,kind,supplied_sigma,sigma_factor,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,ratio,dependence,weighted_reference_near_mass
s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,4,0.25,development,bridge,0.5,1.0,b_map,OK,0.016298210000968538,0.34258535616133884,0.4080688660494801,0.34258535616135355,points,2,396,0.7991890844075201,0.7991890844075201,0.9747474747474747,,4.446190292614779e-82,0.29797979797979796,0.0,0.28346326911582587,0.0,0.17996614500793662,0,,,
s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,4,0.25,development,bridge,0.5,1.0,b_mean,OK,0.016302736999932677,0.34258535616133884,0.4080688660494801,0.34258535616135355,points,2,396,0.7991890844075201,0.7991890844075201,0.9747474747474747,,4.446190292614779e-82,0.29797979797979796,0.0,0.28346326911582587,0.0,0.17996614500793662,0,,,
s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,4,0.25,development,bridge,0.5,1.0,b_posterior_draw,OK,0.01630445600312669,0.34258535616133884,0.4080688660494801,0.34258535616135355,points,2,396,0.7991890844075201,0.7991890844075201,0.9747474747474747,,4.446190292614779e-82,0.29797979797979796,0.0,0.28346326911582587,0.0,0.17996614500793662,0,,,
s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,4,0.25,development,bridge,0.5,1.0,b_quota_map,OK,0.016303964992403053,0.34258535616133884,0.4080688660494801,0.34258535616135355,points,2,396,0.7991890844075201,0.7991890844075201,0.9747474747474747,,4.446190292614779e-82,0.29797979797979796,0.0,0.28346326911582587,0.0,0.17996614500793662,0,,,
s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,4,0.25,development,bridge,0.5,1.0,b_weighted_measure,OK,0.01630346500314772,0.34258535616133884,0.4080688660494801,0.3425853561613536,weighted,2,396,0.79918908440752,,,,4.446190292614779e-82,0.29797979797979796,0.0,0.28346326911582587,1.6403846397254844e-39,0.17996614500793662,0,,,0.9722222222222225
s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,4,1.0,development,bridge,0.5,1.0,b_identity,OK,0.02987887199560646,3.219268991104068,3.411748390788821,2.7505886631919925,points,0,768,4.02457112878917,4.02457112878917,0.1640625,,,0.6041666666666666,0.03385416666666674,0.21417959845875423,0.2323153721920423,,,,,
s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,4,1.0,development,bridge,0.5,1.0,b_map,OK,0.029871127000660636,0.04320930453560575,0.04163993798831792,0.04320930453560923,points,2,768,0.28668942582560253,0.28668942582560253,0.9921875,,9.721924494632363e-86,0.6380208333333334,0.0,0.04186527864646905,0.0,0.04181908665771594,0,,,
s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,4,1.0,development,bridge,0.5,1.0,b_mean,OK,0.029876435990445316,0.04320930453560575,0.04163993798831792,0.04320930453560923,points,2,768,0.28668942582560253,0.28668942582560253,0.9921875,,9.721924494632363e-86,0.6380208333333334,0.0,0.04186527864646905,0.0,0.04181908665771594,0,,,
s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,4,1.0,development,bridge,0.5,1.0,b_posterior_draw,OK,0.029878357992856763,0.04320930453560575,0.04163993798831792,0.04320930453560923,points,2,768,0.28668942582560253,0.28668942582560253,0.9921875,,9.721924494632363e-86,0.6380208333333334,0.0,0.04186527864646905,0.0,0.04181908665771594,0,,,
s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,4,1.0,development,bridge,0.5,1.0,b_quota_map,OK,0.029877722001401708,0.04320930453560575,0.04163993798831792,0.04320930453560923,points,2,768,0.28668942582560253,0.28668942582560253,0.9921875,,9.721924494632363e-86,0.6380208333333334,0.0,0.04186527864646905,0.0,0.04181908665771594,0,,,
s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,4,1.0,development,bridge,0.5,1.0,b_weighted_measure,OK,0.02987722099351231,0.04320930453560575,0.04163993798831792,0.04320930453560923,weighted,2,768,0.28668942582560253,,,,9.721924494632363e-86,0.6380208333333334,0.0,0.04186527864646905,4.542835416355052e-43,0.04181908665771594,0,,,0.9921875
s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,0,0.25,development,bridge,1.0,1.0,b_identity,OK,0.015862956002820283,0.7560511872614715,0.7445792333767088,0.7560511872614769,points,0,396,0.955051826699325,0.955051826699325,0.7146464646464646,,,0.29797979797979796,0.0,0.14773933329120936,0.0,,,,,
s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,0,0.25,development,bridge,1.0,1.0,b_map,OK,0.015854718003538437,0.11914230542008857,0.12474902557212098,0.11914230542010085,points,2,396,0.2503656557795795,0.2503656557795795,0.9873737373737373,,1.803100260051133e-15,0.29797979797979796,0.0,0.10819033800355271,0.0,0.3835506376576081,0,,,
s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,0,0.25,development,bridge,1.0,1.0,b_mean,OK,0.01586008300364483,0.11914228642574054,0.12474899479723991,0.11914228642575284,points,2,396,0.2503656377349351,0.2503656377349351,0.9873737373737373,,1.803100260051133e-15,0.29797979797979796,0.0,0.10819027629772826,0.0,0.3835506376576081,0,,,
s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,0,0.25,development,bridge,1.0,1.0,b_posterior_draw,OK,0.0158623799943598,0.11914230542008857,0.12474902557212098,0.11914230542010085,points,2,396,0.2503656557795795,0.2503656557795795,0.9873737373737373,,1.803100260051133e-15,0.29797979797979796,0.0,0.10819033800355271,0.0,0.3835506376576081,0,,,
s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,0,0.25,development,bridge,1.0,1.0,b_quota_map,OK,0.015861754000070505,0.11914230542008857,0.12474902557212098,0.11914230542010085,points,2,396,0.2503656557795795,0.2503656557795795,0.9873737373737373,,1.803100260051133e-15,0.29797979797979796,0.0,0.10819033800355271,0.0,0.3835506376576081,0,,,
s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,0,0.25,development,bridge,1.0,1.0,b_weighted_measure,OK,0.01586104099988006,0.11914230629330202,0.12474905463263763,0.11914231484328772,weighted,2,396,0.25036595760279107,,,,1.803100260051133e-15,0.2979797959980951,1.981702857367651e-09,0.10819027629772826,3.6803360388451747e-09,0.3835506376576081,0,,,0.9873737350948995
s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,0,1.0,development,bridge,1.0,1.0,b_identity,OK,0.029169350003940053,0.7814286805300629,0.7795993452309035,0.781428680530075,points,0,768,0.9734531276283244,0.9734531276283244,0.7018229166666666,,,0.6380208333333334,0.0,0.07543382380218411,0.0,,,,,
s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,0,1.0,development,bridge,1.0,1.0,b_map,OK,0.029162591003114358,0.05851600389175581,0.05007612802311853,0.05851600389178159,points,2,768,0.15653429305423955,0.15653429305423955,0.9934895833333334,,2.810405263209721e-17,0.6380208333333334,0.0,0.07745408973696932,0.0,0.0775182771869325,0,,,
s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,0,1.0,development,bridge,1.0,1.0,b_mean,OK,0.02916695699968841,0.058516001372407846,0.05007612558528188,0.05851600137243363,points,2,768,0.15653429226968704,0.15653429226968704,0.9934895833333334,,2.810405263209721e-17,0.6380208333333334,0.0,0.07745408486129612,0.0,0.0775182771869325,0,,,
s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,0,1.0,development,bridge,1.0,1.0,b_posterior_draw,OK,0.02916889201151207,0.05851600389175581,0.05007612802311853,0.05851600389178159,points,2,768,0.15653429305423955,0.15653429305423955,0.9934895833333334,,2.810405263209721e-17,0.6380208333333334,0.0,0.07745408973696932,0.0,0.0775182771869325,0,,,
s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,0,1.0,development,bridge,1.0,1.0,b_quota_map,OK,0.029168371998821385,0.05851600389175581,0.05007612802311853,0.05851600389178159,points,2,768,0.15653429305423955,0.15653429305423955,0.9934895833333334,,2.810405263209721e-17,0.6380208333333334,0.0,0.07745408973696932,0.0,0.0775182771869325,0,,,
s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,0,1.0,development,bridge,1.0,1.0,b_weighted_measure,OK,0.029167819011490792,0.05851600398866479,0.05007613043522471,0.05851600484445237,weighted,2,768,0.15653435727257958,,,,2.810405263209721e-17,0.6380208332134661,1.1986722725509935e-10,0.07745408486129612,3.018048033226909e-10,0.0775182771869325,0,,,0.9921874996881042
s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,4,0.25,development,bridge,1.0,1.0,b_identity,OK,0.01623757199558895,3.3772627412537504,3.4967228555049905,2.9502967960215427,points,0,396,4.126660934947069,4.126660934947069,0.18181818181818182,,,0.4292929292929293,0.13131313131313133,0.36006219351534163,0.21424216558956224,,,,,
s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,4,0.25,development,bridge,1.0,1.0,b_map,OK,0.016230512992478907,0.4435687444634256,0.41803386082942723,0.43127901598014895,points,2,396,1.0299461841397426,1.0299461841397426,0.952020202020202,,1.8608218406916257e-15,0.3106060606060606,0.012626262626262652,0.09693890115129022,0.008992805755395683,0.3805700355503365,0,,,
s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,4,0.25,development,bridge,1.0,1.0,b_mean,OK,0.016235249990131706,0.4435687276373324,0.4180338313332481,0.43127899915405576,points,2,396,1.0299461760612054,1.0299461760612054,0.952020202020202,,1.8608218406916257e-15,0.3106060606060606,0.012626262626262652,0.09693883843436701,0.008992805755395683,0.3805700355503365,0,,,
s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,4,0.25,development,bridge,1.0,1.0,b_posterior_draw,OK,0.016237069998169318,0.4435687444634256,0.41803386082942723,0.43127901598014895,points,2,396,1.0299461841397426,1.0299461841397426,0.952020202020202,,1.8608218406916257e-15,0.3106060606060606,0.012626262626262652,0.09693890115129022,0.008992805755395683,0.3805700355503365,0,,,
s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,4,0.25,development,bridge,1.0,1.0,b_quota_map,OK,0.016236563998972997,0.4435687444634256,0.41803386082942723,0.43127901598014895,points,2,396,1.0299461841397426,1.0299461841397426,0.952020202020202,,1.8608218406916257e-15,0.3106060606060606,0.012626262626262652,0.09693890115129022,0.008992805755395683,0.3805700355503365,0,,,
s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,4,0.25,development,bridge,1.0,1.0,b_weighted_measure,OK,0.016235974995652214,0.44356874482901093,0.4180338887644917,0.4312790050868145,weighted,2,396,1.0299462551598697,,,,1.8608218406916257e-15,0.3106060585982219,0.012626260618423923,0.09693883843436701,0.008992809497365667,0.3805700355503365,0,,,0.9444444421245941
s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,4,1.0,development,bridge,1.0,1.0,b_identity,OK,0.04039246399770491,3.2507566537168167,3.4659953476416714,2.767993774119009,points,0,768,4.107085467483158,4.107085467483158,0.18098958333333334,,,0.61328125,0.02473958333333337,0.17646268655766217,0.2223535457348407,,,,,
s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,4,1.0,development,bridge,1.0,1.0,b_map,OK,0.0403859820071375,0.12583457080309388,0.11168047825146638,0.13713234338309943,points,2,768,0.6993862132526776,0.6993862132526776,0.9791666666666666,,2.796025905054332e-17,0.6328125,0.00520833333333337,0.12354914435829656,0.004081632653061225,0.07742195048854583,0,,,
s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,4,1.0,development,bridge,1.0,1.0,b_mean,OK,0.040390138994553126,0.12583456828919684,0.11168047581923884,0.1371323408692024,points,2,768,0.6993862130775855,0.6993862130775855,0.9791666666666666,,2.796025905054332e-17,0.6328125,0.00520833333333337,0.12354913949384283,0.004081632653061225,0.07742195048854583,0,,,
s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,4,1.0,development,bridge,1.0,1.0,b_posterior_draw,OK,0.040392003997112624,0.12583457080309388,0.11168047825146638,0.13713234338309943,points,2,768,0.6993862132526776,0.6993862132526776,0.9791666666666666,,2.796025905054332e-17,0.6328125,0.00520833333333337,0.12354914435829656,0.004081632653061225,0.07742195048854583,0,,,
s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,4,1.0,development,bridge,1.0,1.0,b_quota_map,OK,0.04039145899878349,0.12583457080309388,0.11168047825146638,0.13713234338309943,points,2,768,0.6993862132526776,0.6993862132526776,0.9791666666666666,,2.796025905054332e-17,0.6328125,0.00520833333333337,0.12354914435829656,0.004081632653061225,0.07742195048854583,0,,,
s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,4,1.0,development,bridge,1.0,1.0,b_weighted_measure,OK,0.04039092299353797,0.12583457089994185,0.11168048065803243,0.1371323443348494,weighted,2,768,0.6993862275946684,,,,2.796025905054332e-17,0.6328124998802521,0.005208333453081249,0.12354913949384283,0.004081632954175207,0.07742195048854583,0,,,0.9791666663554419
s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,0,0.25,development,bridge,2.0,1.0,b_identity,OK,0.02591963300073985,1.507847890826408,1.489158466753418,1.4973931300442906,points,0,396,1.91010365339865,1.91010365339865,0.43434343434343436,,,0.30303030303030304,0.005050505050505083,0.2954786665824152,0.00963297158883063,,,,,
s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,0,0.25,development,bridge,2.0,1.0,b_map,OK,0.02591261400084477,0.3996109348496016,0.4319269456389117,0.40319086950375793,points,2,396,0.8145458448497944,0.8145458448497944,0.9116161616161617,,0.0015638353060920605,0.29545454545454547,0.002525252525252486,0.030312211420088886,0.00423728813559322,1.0834415560378794,0,,,
s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,0,0.25,development,bridge,2.0,1.0,b_mean,OK,0.025917377992300317,0.402869581710187,0.4231331875255735,0.40644951636434334,points,2,396,0.7680534842965226,0.7680534842965226,0.9116161616161617,,0.0015638353060920605,0.29545454545454547,0.002525252525252486,0.04229695940988343,0.00423728813559322,1.0834415560378794,0,,,
s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,0,0.25,development,bridge,2.0,1.0,b_posterior_draw,OK,0.025919153995346278,0.3996109348496016,0.4319269456389117,0.40319086950375793,points,2,396,0.8145458448497944,0.8145458448497944,0.9116161616161617,,0.0015638353060920605,0.29545454545454547,0.002525252525252486,0.030312211420088886,0.00423728813559322,1.0834415560378794,0,,,
s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,0,0.25,development,bridge,2.0,1.0,b_quota_map,OK,0.025918676998117007,0.3996109348496016,0.4319269456389117,0.40319086950375793,points,2,396,0.8145458448497944,0.8145458448497944,0.9116161616161617,,0.0015638353060920605,0.29545454545454547,0.002525252525252486,0.030312211420088886,0.00423728813559322,1.0834415560378794,0,,,
s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,0,0.25,development,bridge,2.0,1.0,b_weighted_measure,OK,0.025918072002241388,0.4003948197893449,0.427118869007299,0.40246610702576924,weighted,2,396,0.8059607693472062,,,,0.0015638353060920605,0.2962306936772106,0.0017491043025873454,0.04229695940988343,0.0035774742454788783,1.0834415560378794,0,,,0.9042789089634807
s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,0,1.0,development,bridge,2.0,1.0,b_identity,OK,0.030114673005300574,1.5580435138534288,1.559198690461807,1.5509944838901566,points,0,768,1.9469062552566487,1.9469062552566487,0.4140625,,,0.6341145833333334,0.00390625,0.15086764760436466,0.011518132432829247,,,,,
s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,0,1.0,development,bridge,2.0,1.0,b_map,OK,0.03010778099996969,0.1750556999471623,0.15042578239159501,0.17505569994716985,points,2,768,0.44169212571035366,0.44169212571035366,0.9596354166666666,,0.0002684139903788862,0.6380208333333334,0.0,0.05027485957791278,0.0,0.13668089605038247,0,,,
s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,0,1.0,development,bridge,2.0,1.0,b_mean,OK,0.030112385997199453,0.17671654988280613,0.15173907672167683,0.1767165498828136,points,2,768,0.443739570338138,0.443739570338138,0.9596354166666666,,0.0002684139903788862,0.6380208333333334,0.0,0.041638189784602986,0.0,0.13668089605038247,0,,,
s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,0,1.0,development,bridge,2.0,1.0,b_posterior_draw,OK,0.030114177003270015,0.1823036611150869,0.1648724935854176,0.17726856781101485,points,2,768,0.5293431058604564,0.5293431058604564,0.9596354166666666,,0.0002684139903788862,0.6393229166666666,0.0013020833333332593,0.021006153272287165,0.0017985611510791368,0.13668089605038247,0,,,
s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,0,1.0,development,bridge,2.0,1.0,b_quota_map,OK,0.030113650995190255,0.1750556999471623,0.15042578239159501,0.17505569994716985,points,2,768,0.44169212571035366,0.44169212571035366,0.9596354166666666,,0.0002684139903788862,0.6380208333333334,0.0,0.05027485957791278,0.0,0.13668089605038247,0,,,
s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,0,1.0,development,bridge,2.0,1.0,b_weighted_measure,OK,0.030113112996332347,0.17553196736491813,0.15465472134315889,0.17512235955313432,weighted,2,768,0.48146051170350684,,,,0.0002684139903788862,0.6377416866401459,0.0002791466931875153,0.041638189784602986,0.0005307231075654694,0.13668089605038247,0,,,0.955161828011664
s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,4,0.25,development,bridge,2.0,1.0,b_identity,OK,0.016734822987928055,3.5904451804787074,3.7507841775748174,3.0152290189800186,points,0,396,4.458785066165689,4.458785066165689,0.1717171717171717,,,0.39141414141414144,0.09343434343434348,0.5078015268065492,0.20537129618339228,,,,,
s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,4,0.25,development,bridge,2.0,1.0,b_map,OK,0.016728391987271607,0.6569840537926518,0.679358534926755,0.638666493781324,points,2,396,1.6121541854964259,1.6121541854964259,0.9267676767676768,,0.0015673482875580556,0.3282828282828283,0.03030303030303033,0.02634285854015328,0.027618583099621997,1.0823347274098012,0,,,
s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,4,0.25,development,bridge,2.0,1.0,b_mean,OK,0.016732503994717263,0.6631943660324882,0.6719046686723503,0.6448768056054346,points,2,396,1.5902463195025893,1.5902463195025893,0.9292929292929293,,0.0015673482875580556,0.3282828282828283,0.03030303030303033,0.014453002740105525,0.027618583099621997,1.0823347274098012,0,,,
s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,4,0.25,development,bridge,2.0,1.0,b_posterior_draw,OK,0.016734357996028848,0.6569840537926518,0.679358534926755,0.638666493781324,points,2,396,1.6121541854964259,1.6121541854964259,0.9267676767676768,,0.0015673482875580556,0.3282828282828283,0.03030303030303033,0.02634285854015328,0.027618583099621997,1.0823347274098012,0,,,
s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,4,0.25,development,bridge,2.0,1.0,b_quota_map,OK,0.01673385698813945,0.6569840537926518,0.679358534926755,0.638666493781324,points,2,396,1.6121541854964259,1.6121541854964259,0.9267676767676768,,0.0015673482875580556,0.3282828282828283,0.03030303030303033,0.02634285854015328,0.027618583099621997,1.0823347274098012,0,,,
s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,4,0.25,development,bridge,2.0,1.0,b_weighted_measure,OK,0.016733287993702106,0.6581020938389058,0.6750538396507186,0.645504030129429,weighted,2,396,1.6089143689081213,,,,0.0015673482875580556,0.32905909070275136,0.0310792927229534,0.014453002740105525,0.026963913839542147,1.0823347274098012,0,,,0.9169229298524383
s9182101_g8_n2.0_b4_r1.0,9182101,8,2.0,4,1.0,development,bridge,2.0,1.0,b_identity,OK,0.03026353000313975,3.4171370117262754,3.6859255179569876,2.874256790775405,points,0,768,4.430747573243304,4.430747573243304,0.17447916666666666,,,0.5885416666666666,0.04947916666666674,0.10102886275547895,0.2079136690647482,,,,,
s9182101_g8_n2.0_b4_r1.0,9182101,8,2.0,4,1.0,development,bridge,2.0,1.0,b_map,OK,0.030256489000748843,0.29680640601212693,0.30155259409698226,0.3644127513089184,points,2,768,1.2354447758678868,1.2354447758678868,0.94140625,,0.00026302444704846665,0.6158854166666666,0.02213541666666674,0.07072314352031484,0.017346938775510204,0.13520554247572214,0,,,
s9182101_g8_n2.0_b4_r1.0,9182101,8,2.0,4,1.0,development,bridge,2.0,1.0,b_mean,OK,0.03026115900138393,0.29839622267945604,0.30279736736533275,0.36600256797624753,points,2,768,1.2361548210748547,1.2361548210748547,0.94140625,,0.00026302444704846665,0.6158854166666666,0.02213541666666674,0.06209699808360192,0.017346938775510204,0.13520554247572214,0,,,
